"","Predator","scientific_name","y_pred","percentage"
"370","Martes_foina","Dryomys_nitedula",0.495569361625491,0
"371","Martes_foina","Eliomys_quercinus",0.472973478075705,4.4375
"372","Martes_foina","Eptesicus_isabellinus",0.260978798602813,0
"373","Martes_foina","Eptesicus_nilssonii",0.277585608995344,0
"374","Martes_foina","Erinaceus_europaeus",0.426367450505495,0
"375","Martes_foina","Erinaceus_roumanicus",0.440859041460182,0
"376","Martes_foina","Felis_silvestris",0.388547136083893,1.95
"377","Martes_foina","Glis_glis",0.506149876056258,4.72166666666667
"378","Martes_foina","Herpestes_ichneumon",0.46833411693573,0
"379","Martes_foina","Lepus_europaeus",0.397200319605569,2.10125
"380","Martes_foina","Lepus_timidus",0.50936911276822,0
"381","Martes_foina","Lynx_lynx",0.427571368954515,0
"382","Martes_foina","Martes_foina",0.344428254852017,0.7
"383","Martes_foina","Martes_martes",0.450666676698761,0
"384","Martes_foina","Meles_meles",0.353448363400779,0.3
"385","Martes_foina","Micromys_minutus",0.420432674489459,4.505
"386","Martes_foina","Microtus_agrestis",0.518964104043941,21.5125
"387","Martes_foina","Microtus_arvalis",0.593759993712107,4.4975
"388","Martes_foina","Microtus_cabrerae",0.562945843555711,0
"389","Martes_foina","Microtus_duodecimcostatus",0.534100035109471,1.36666666666667
"390","Martes_foina","Microtus_guentheri",0.500748781013792,0
"391","Martes_foina","Microtus_levis",0.560637080385571,4.35
"392","Martes_foina","Microtus_lusitanicus",0.537299703583758,20.2625
"393","Martes_foina","Microtus_multiplex",0.560087061857664,0
"394","Martes_foina","Microtus_oeconomus",0.558203983110386,0
"395","Martes_foina","Microtus_savii",0.476012845297118,9.85
"396","Martes_foina","Microtus_subterraneus",0.526081568237982,3.26
"397","Martes_foina","Microtus_thomasi",0.607502675680227,0
"398","Martes_foina","Miniopterus_schreibersii",0.322981531020775,0
"399","Martes_foina","Mus_spicilegus",0.529627977390038,0
"400","Martes_foina","Mus_spretus",0.40385243818932,3.2
"401","Martes_foina","Muscardinus_avellanarius",0.489377501922158,1.2
"402","Martes_foina","Mustela_erminea",0.366394323097276,0
"403","Martes_foina","Mustela_eversmanii",0.329244895981481,0
"404","Martes_foina","Mustela_putorius",0.370620085648736,0
"405","Martes_foina","Myodes_glareolus",0.430537929239961,3.46111111111111
"406","Martes_foina","Myotis_aurascens",0.271667371923104,0
"407","Martes_foina","Myotis_bechsteinii",0.290793956887692,0
"408","Martes_foina","Myotis_blythii",0.26903879488395,0
"409","Martes_foina","Myotis_brandtii",0.284429136488476,0
"410","Martes_foina","Myotis_capaccinii",0.265782862160246,0
"411","Martes_foina","Myotis_dasycneme",0.261129025369883,0
"412","Martes_foina","Myotis_daubentonii",0.276253055790533,0
"413","Martes_foina","Myotis_emarginatus",0.263204346772055,0
"414","Martes_foina","Myotis_escalerai",0.28683685843705,0
"415","Martes_foina","Myotis_myotis",0.277353113037941,0
